ceeb_id,name,latitude,longitude,inst,city,county,state,country
53212,MARIN ACADEMY,37.976155,-122.535208,HS,San Rafael,Marin,CA,USA
53287,NEW ROADS SCHOOL,34.03059,-118.463072,HS,Santa Monica,Los Angeles,CA,USA
60193,CASTLE VIEW HIGH SCHOOL,39.412891,-104.893505,HS,Castle Rock,,CO,USA
190179,BATON ROUGE MAGNET HIGH SCHOOL,30.445126,-91.159584,HS,Baton Rouge,,LA,USA
222010,HAMILTON-WENHAM REGIONAL HS,42.628748,-70.84712,HS,South Hamilton,,MA,USA
222562,KING PHILIP REGIONAL HS,42.072414,-71.332661,HS,Wrentham,,MA,USA
54439,ACADEMY-SAN FRAN @ MCATEER,37.745384,-122.449649,HS,San Francisco,San Francisco,CA,USA
112360,MCINTOSH HIGH SCHOOL,33.416926,-84.562966,HS,Peachtree City,,GA,USA
143795,SAINT CHARLES EAST HIGH SCHOOL,41.928464,-88.283528,HS,Saint Charles,,IL,USA
143796,SAINT CHARLES NORTH HS,41.953695,-88.347527,HS,Saint Charles,,IL,USA
140178,MARMION ACADEMY,41.814458,-88.294746,HS,Aurora,,IL,USA
101232,NICEVILLE HIGH SCHOOL,30.519538,-86.475353,HS,Niceville,,FL,USA
191660,MANDEVILLE HIGH SCHOOL,30.384362,-90.097493,HS,Mandeville,,LA,USA
52916,BALBOA HIGH SCHOOL,37.722,-122.440412,HS,San Francisco,San Francisco,CA,USA
200278,FALMOUTH HIGH SCHOOL,43.740427,-70.272423,HS,Falmouth,,ME,USA
142760,KANELAND HIGH SCHOOL,41.880415,-88.531462,HS,Maple Park,,IL,USA
141383,WHITNEY M YOUNG MAGNET HS,41.878251,-87.663656,HS,Chicago,,IL,USA
101375,PENSACOLA HIGH SCHOOL,30.435772,-87.225468,HS,Pensacola,,FL,USA
53082,BRANHAM HIGH SCHOOL,37.255414,-121.898344,HS,San Jose,Santa Clara,CA,USA
221820,READING MEMORIAL HIGH SCHOOL,42.535768,-71.110023,HS,Reading,,MA,USA
141393,MARIAN CATHOLIC HIGH SCHOOL,41.519814,-87.657597,HS,Chicago Heights,,IL,USA
144403,LOYOLA ACADEMY,42.083413,-87.760444,HS,Wilmette,,IL,USA
222297,ACTON-BOXBOROUGH REGIONAL HS,42.479901,-71.458281,HS,Acton,,MA,USA
180296,CAROL MARTIN GATTON ACADEMY,36.994411,-86.441073,HS,Bowling Green,,KY,USA
110261,WESLEYAN SCHOOL,33.971372,-84.216814,HS,Peachtree Corner,,GA,USA
100475,SAINT THOMAS AQUINAS HS,26.108531,-80.181186,HS,Fort Lauderdale,,FL,USA
151650,BEN DAVIS HIGH SCHOOL,39.787271,-86.288744,HS,Indianapolis,,IN,USA
141382,WALTER PAYTON COLL PREP SCHOOL,41.901406,-87.634534,HS,Chicago,,IL,USA
200875,THORNTON ACADEMY,43.50495,-70.439103,HS,Saco,,ME,USA
210295,SAINT PAULS SCHOOL FOR BOYS,39.397861,-76.671742,HS,Brooklandville,,MD,USA
140693,CHICAGO BULLS COLLEGE PREP,41.879093,-87.678419,HS,Chicago,,IL,USA
142590,LEMONT TOWNSHIP HIGH SCHOOL,41.674223,-87.991656,HS,Lemont,,IL,USA
110797,WOODWARD ACADEMY,33.662995,-84.44415,HS,College Park,,GA,USA
110650,CHAMBLEE CHARTER HIGH SCHOOL,33.897797,-84.307387,HS,Chamblee,,GA,USA
200390,FRYEBURG ACADEMY,44.019916,-70.97626,HS,Fryeburg,,ME,USA
333540,CHAPIN SCHOOL,40.77388,-73.945766,HS,New York,,NY,USA
143927,NILES NORTH HIGH SCHOOL,42.059867,-87.753759,HS,Skokie,,IL,USA
53398,SOQUEL HIGH SCHOOL,36.992781,-121.957235,HS,Soquel,Santa Cruz,CA,USA
54088,ALLIANCE JUDY BURTON TECH ACAD,33.944453,-118.278541,HS,Los Angeles,Los Angeles,CA,USA
54092,CONNECTIONS ACADEMY CAPISTRANO,33.569029,-117.730569,HS,Aliso Viejo,Orange,CA,USA
120022,WAIAKEA HIGH SCHOOL,19.702056,-155.075165,HS,Hilo,,HI,USA
222275,DANA HALL SCHOOL,42.291263,-71.28756,HS,Wellesley,,MA,USA
53985,BAY SCHOOL OF SAN FRANCISCO,37.800581,-122.455819,HS,San Francisco,San Francisco,CA,USA
101259,VANGUARD HIGH SCHOOL,29.217367,-82.137149,HS,Ocala,,FL,USA
153265,SAINT JOSEPH HIGH SCHOOL,41.681274,-86.238582,HS,South Bend,,IN,USA
222255,WAYLAND HIGH SCHOOL,42.341983,-71.373696,HS,Wayland,,MA,USA
120235,SAINT ANTHONY JR-SR HS,20.891848,-156.495827,HS,Wailuku,,HI,USA
222190,CHAPEL HILL-CHAUNCY HALL SCH,42.387477,-71.23538,HS,Waltham,,MA,USA
101271,MONSIGNOR EDWARD PACE HS,25.917572,-80.256344,HS,Opa Locka,,FL,USA
53609,NORTHCOAST PREP & PERF ARTS A,40.881383,-123.984232,HS,Arcata,Humboldt,CA,USA
100700,SOUTH DADE SENIOR HIGH SCHOOL,25.468722,-80.477557,HS,Homestead,,FL,USA
110825,COLUMBUS HIGH SCHOOL,32.478422,-84.964366,HS,Columbus,,GA,USA
200385,FREEPORT HIGH SCHOOL,43.857634,-70.109521,HS,Freeport,,ME,USA
210381,CLARKSBURG HIGH SCHOOL,39.224881,-77.267731,HS,Clarksburg,,MD,USA
141347,GARY COMER COLLEGE PREP,41.765203,-87.604208,HS,Chicago,,IL,USA
220260,BOSTON LATIN ACADEMY,42.316167,-71.084501,HS,Boston,,MA,USA
143240,FENWICK HIGH SCHOOL,41.881117,-87.788547,HS,Oak Park,,IL,USA
112930,TALLULAH FALLS SCHOOL,34.742007,-83.397716,HS,Tallulah Falls,,GA,USA
141345,VON STEUBEN METRO SCIENCE CTR,41.972798,-87.712811,HS,Chicago,,IL,USA
111552,LOVEJOY HIGH SCHOOL,33.445397,-84.339329,HS,Hampton,,GA,USA
143215,GLENBROOK NORTH HIGH SCHOOL,42.110696,-87.832895,HS,Northbrook,,IL,USA
101285,BISHOP MOORE HIGH SCHOOL,28.588946,-81.393318,HS,Orlando,,FL,USA
120105,ST FRANCIS SCHOOL,21.304377,-157.812251,HS,Honolulu,,HI,USA
210990,SAINT TIMOTHYS SCHOOL,39.409053,-76.689674,HS,Stevenson,,MD,USA
143735,HONONEGAH COMM HIGH SCHOOL,42.454582,-89.066143,HS,Rockton,,IL,USA
101310,WILLIAM R BOONE HIGH SCHOOL,28.519659,-81.365942,HS,Orlando,,FL,USA
143736,ROLLING MEADOWS HIGH SCHOOL,42.064881,-88.015409,HS,Rolling Meadows,,IL,USA
112278,GREATER ATLANTA CHRISTIAN SCH,33.920987,-84.172092,HS,Norcross,,GA,USA
220930,GROTON SCHOOL,42.590322,-71.584213,HS,Groton,,MA,USA
142073,GLENBARD SOUTH HIGH SCHOOL,41.865213,-88.061479,HS,Glen Ellyn,,IL,USA
142075,GLENBARD WEST HIGH SCHOOL,41.880113,-88.05901,HS,Glen Ellyn,,IL,USA
190590,SAINT PAULS SCHOOL,30.466628,-90.102861,HS,Covington,,LA,USA
140599,HIGH SCHOOL SAINT THOMAS MORE,40.16193,-88.278362,HS,Champaign,,IL,USA
222378,XAVERIAN BROTHERS HIGH SCHOOL,42.215063,-71.195772,HS,Westwood,,MA,USA
140593,CENTENNIAL HIGH SCHOOL,40.105875,-88.282359,HS,Champaign,,IL,USA
140097,JOHN HERSEY HIGH SCHOOL,42.102521,-87.960019,HS,Arlington Hts,,IL,USA
143724,ROCKFORD CHRISTIAN HIGH SCHOOL,42.284809,-88.970102,HS,Rockford,,IL,USA
53871,GOLDEN VALLEY HIGH SCHOOL,34.3999,-118.495666,HS,Santa Clarita,Los Angeles,CA,USA
141948,LINCOLN-WAY EAST HIGH SCHOOL,41.511678,-87.854577,HS,Frankfort,,IL,USA
54242,INDEPENDENCE HIGH SCHOOL,35.283516,-119.111666,HS,Bakersfield,Kern,CA,USA
54199,ANIMO JACKIE ROBINSON CHRT SCH,34.018458,-118.275747,HS,Los Angeles,Los Angeles,CA,USA
140098,SAINT VIATOR HIGH SCHOOL,42.094243,-87.969444,HS,Arlington Hgts,,IL,USA
143693,AUBURN HIGH SCHOOL,42.288234,-89.144787,HS,Rockford,,IL,USA
100543,BUCHHOLZ HIGH SCHOOL,29.678067,-82.401724,HS,Gainesville,,FL,USA
210650,CALVERTON SCHOOL,38.589571,-76.607538,HS,Huntingtown,,MD,USA
100544,EASTSIDE HIGH SCHOOL,29.639816,-82.269669,HS,Gainesville,,FL,USA
210969,SPRINGBROOK HIGH SCHOOL,39.059416,-77.007002,HS,Silver Spring,,MD,USA
340918,WILLIAM AMOS HOUGH HIGH SCHOOL,35.468126,-80.828125,HS,Cornelius,,NC,USA
54317,MIRA MONTE HIGH SCHOOL,35.336088,-118.934394,HS,Bakersfield,Kern,CA,USA
153260,JOHN ADAMS HIGH SCHOOL,41.667441,-86.225437,HS,South Bend,,IN,USA
53975,ANIMO S LOS ANGELES CHARTER HS,33.932852,-118.308727,HS,Los Angeles,Los Angeles,CA,USA
53381,WEST HILLS HIGH SCHOOL,32.84991,-117.010575,HS,Santee,San Diego,CA,USA
110195,MARIST SCHOOL,33.900886,-84.333153,HS,Atlanta,,GA,USA
210965,MONTGOMERY BLAIR HIGH SCHOOL,39.017756,-77.011879,HS,Silver Spring,,MD,USA
112280,NORCROSS HIGH SCHOOL,33.966966,-84.212196,HS,Norcross,,GA,USA
221190,LEXINGTON HIGH SCHOOL,42.443473,-71.233152,HS,Lexington,,MA,USA
220950,HANOVER HIGH SCHOOL,42.130689,-70.870044,HS,Hanover,,MA,USA
143205,UNIVERSITY HIGH SCHOOL,40.529083,-88.958937,HS,Normal,,IL,USA
221198,LONGMEADOW HIGH SCHOOL,42.05521,-72.559659,HS,Longmeadow,,MA,USA
111983,LASSITER HIGH SCHOOL,34.041598,-84.474141,HS,Marietta,,GA,USA
144430,NEW TRIER HIGH SCHOOL,42.094347,-87.71931,HS,Winnetka,,IL,USA
120155,JAMES B CASTLE HIGH SCHOOL,21.420478,-157.763609,HS,Kaneohe,,HI,USA
120160,KAPAA HIGH SCHOOL,22.091721,-159.315199,HS,Kapaa,,HI,USA
120162,ISLAND PACIFIC ACADEMY,21.36339,-158.083198,HS,Kapolei,,HI,USA
54194,CLASSICAL ACADEMY HIGH SCHOOL,33.125375,-117.086004,HS,Escondido,San Diego,CA,USA
220940,LAWRENCE ACADEMY,42.61176,-71.565269,HS,Groton,,MA,USA
100527,JOHN CARROLL HIGH SCHOOL,27.444874,-80.360127,HS,Fort Pierce,,FL,USA
220445,BROOKLINE HIGH SCHOOL,42.332966,-71.12969,HS,Brookline,,MA,USA
152347,PENN HIGH SCHOOL,41.678926,-86.109485,HS,Mishawaka,,IN,USA
220222,COMMONWEALTH SCHOOL,42.352377,-71.078151,HS,Boston,,MA,USA
220955,BROMFIELD SCHOOL,42.498256,-71.585196,HS,Harvard,,MA,USA
110170,HENRY W GRADY HIGH SCHOOL,33.781198,-84.371519,HS,Atlanta,,GA,USA
142663,MONTINI CATHOLIC HIGH SCHOOL,41.869829,-88.003864,HS,Lombard,,IL,USA
210234,C MILTON WRIGHT HIGH SCHOOL,39.559939,-76.329526,HS,Bel Air,,MD,USA
120245,WAIPAHU HIGH SCHOOL,21.38918,-157.994649,HS,Waipahu,,HI,USA
100515,FORT MYERS HIGH SCHOOL,26.62772,-81.877641,HS,Fort Myers,,FL,USA
140563,CARY-GROVE COMMUNITY HS,42.204626,-88.250783,HS,Cary,,IL,USA
111996,MOUNT PARAN CHRISTIAN SCHOOL,33.988179,-84.612762,HS,Kennesaw,,GA,USA
111998,ALAN C POPE HIGH SCHOOL,34.022997,-84.450407,HS,Marietta,,GA,USA
210383,CHARLES E SMITH JEWISH DAY SCH,39.049241,-77.100039,HS,Rockville,,MD,USA
101872,PALMETTO RIDGE HIGH SCHOOL,26.293446,-81.577342,HS,Naples,,FL,USA
110162,DRUID HILLS HIGH SCHOOL,33.793681,-84.315973,HS,Atlanta,,GA,USA
130415,MOSCOW SENIOR HIGH SCHOOL,46.731212,-116.997104,HS,Moscow,,ID,USA
200795,MAINE CENTRAL INSTITUTE,44.778203,-69.386097,HS,Pittsfield,,ME,USA
112862,COLLINS HILL HIGH SCHOOL,34.016567,-84.020704,HS,Suwanee,,GA,USA
112866,PEACHTREE RIDGE HIGH SCHOOL,34.013176,-84.087258,HS,Suwanee,,GA,USA
100380,DEERFIELD BEACH HIGH SCHOOL,26.295982,-80.117515,HS,Deerfield Beach,,FL,USA
100508,BISHOP VEROT HIGH SCHOOL,26.589688,-81.884654,HS,Ft Myers,,FL,USA
111987,GEORGE WALTON COMPREHENSIVE HS,33.988795,-84.44169,HS,Marietta,,GA,USA
210799,NORTHERN HIGH SCHOOL,38.685122,-76.651807,HS,Owings,,MD,USA
110146,CHATTAHOOCHEE HIGH SCHOOL,34.048655,-84.208637,HS,Alpharetta,,GA,USA
143655,RIVERSIDE-BROOKFIELD HS,41.828692,-87.830547,HS,Riverside,,IL,USA
210928,JAMES M BENNETT HIGH SCHOOL,38.345839,-75.590731,HS,Salisbury,,MD,USA
101248,CYPRESS CREEK HIGH SCHOOL,28.38193,-81.379426,HS,Orlando,,FL,USA
141385,WILLIAM H TAFT HIGH SCHOOL,41.984785,-87.7912,HS,Chicago,,IL,USA
120225,H P BALDWIN HIGH SCHOOL,20.888964,-156.492439,HS,Wailuku,,HI,USA
161215,THEODORE ROOSEVELT HIGH SCHOOL,41.59257,-93.678318,HS,Des Moines,,IA,USA
142126,GRAYSLAKE NORTH HIGH SCHOOL,42.376092,-88.052802,HS,Grayslake,,IL,USA
142635,BENET ACADEMY,41.782148,-88.09393,HS,Lisle,,IL,USA
210912,WALTER JOHNSON HIGH SCHOOL,39.024482,-77.130283,HS,Bethesda,,MD,USA
344438,UNIVERSITY NC SCH OF THE ARTS,36.076982,-80.240051,HS,Winston Salem,,NC,USA
210914,ROCKVILLE HIGH SCHOOL,39.08605,-77.119266,HS,Rockville,,MD,USA
54673,USC HYBRID HIGH SCHOOL,34.054384,-118.254895,HS,Los Angeles,Los Angeles,CA,USA
54672,ADELANTO HIGH SCHOOL,34.531127,-117.441301,HS,Adelanto,San Bernardino,CA,USA
210915,SAINT JAMES SCHOOL,39.574794,-77.758486,HS,Hagerstown,,MD,USA
54680,ACADEMY ARTS/SCI THOUSAND OAKS,34.294263,-118.556785,HS,Porter Ranch,Los Angeles,CA,USA
120217,KAMEHAMEHA SCHOOLS MAUI,20.822568,-156.33614,HS,Makawao,,HI,USA
153665,FRANKLIN CENTRAL HIGH SCHOOL,39.677742,-86.018464,HS,Indianapolis,,IN,USA
221710,NAUSET REGIONAL HIGH SCHOOL,41.874985,-70.003493,HS,North Eastham,,MA,USA
120218,KING KEKAULIKE HIGH SCHOOL,20.806043,-156.32755,HS,Makawao,,HI,USA
210296,SAINT PAULS SCHOOL FOR GIRLS,39.398564,-76.666246,HS,Brooklandville,,MD,USA
160387,PLEASANT VALLEY HIGH SCHOOL,41.556429,-90.483624,HS,Bettendorf,,IA,USA
54141,HERITAGE HIGH SCHOOL,33.741158,-117.138013,HS,Romoland,Riverside,CA,USA
210410,WEST NOTTINGHAM ACADEMY,39.668794,-76.080364,HS,Colora,,MD,USA
210412,WILDE LAKE HIGH SCHOOL,39.217348,-76.872949,HS,Columbia,,MD,USA
120213,PEARL CITY HIGH SCHOOL,21.412374,-157.954869,HS,Pearl City,,HI,USA
120214,HANALANI SCHOOLS,21.442187,-158.009967,HS,Mililani,,HI,USA
101846,JOHN A FERGUSON SENIOR HS,25.712348,-80.452109,HS,Miami,,FL,USA
100985,FOREST LAKE ACADEMY,28.635425,-81.488843,HS,Apopka,,FL,USA
221713,CAPE COD ACADEMY,41.641806,-70.389583,HS,Osterville,,MA,USA
210904,COLONEL ZADOK MAGRUDER HS,39.131971,-77.1172,HS,Rockville,,MD,USA
54166,VISTA DEL LAGO HIGH SCHOOL,38.645422,-121.181487,HS,Folsom,Sacramento,CA,USA
101843,SOMERSET ACADEMY CHARTER HIGH,26.015243,-80.425134,HS,Pembroke Pines,,FL,USA
101842,CYPRESS BAY HIGH SCHOOL,26.06566,-80.397706,HS,Weston,,FL,USA
142620,LIBERTYVILLE HIGH SCHOOL,42.284137,-87.966843,HS,Libertyville,,IL,USA
101844,PALM BEACH CENTRAL HIGH SCHOOL,26.652711,-80.178618,HS,Wellington,,FL,USA
220515,MATIGNON HIGH SCHOOL,42.400918,-71.131788,HS,Cambridge,,MA,USA
100469,CARDINAL GIBBONS HIGH SCHOOL,26.184176,-80.108677,HS,Fort Lauderdale,,FL,USA
140027,HARRY D JACOBS HIGH SCHOOL,42.167909,-88.365089,HS,Algonquin,,IL,USA
141860,EVANSTON TOWNSHIP HIGH SCHOOL,42.046303,-87.700793,HS,Evanston,,IL,USA
100347,UNIVERSITY SCHOOL OF NSU,26.069666,-80.224569,HS,Davie,,FL,USA
152285,MARQUETTE CATHOLIC HIGH SCHOOL,41.71113,-86.902227,HS,Michigan City,,IN,USA
222175,WALPOLE HIGH SCHOOL,42.136571,-71.247572,HS,Walpole,,MA,USA
210909,THOMAS SPRIGG WOOTTON HS,39.075567,-77.184033,HS,Rockville,,MD,USA
222515,SAINT JOHNS HIGH SCHOOL,42.292074,-71.729561,HS,Shrewsbury,,MA,USA
220163,NOTRE DAME ACADEMY,42.184632,-70.888068,HS,Hingham,,MA,USA
101839,WELLINGTON HIGH SCHOOL,26.65168,-80.265099,HS,Wellington,,FL,USA
143550,ADLAI E STEVENSON HIGH SCHOOL,42.201257,-87.946251,HS,Lincolnshire,,IL,USA
210271,WALT WHITMAN HIGH SCHOOL,38.978993,-77.128825,HS,Bethesda,,MD,USA
101095,RANSOM EVERGLADES SCHOOL,25.712601,-80.256995,HS,Miami,,FL,USA
221475,NATICK HIGH SCHOOL,42.28343,-71.3495,HS,Natick,,MA,USA
221900,BERKSHIRE SCHOOL,42.118153,-73.414358,HS,Sheffield,,MA,USA
52975,MERCY HIGH SCHOOL,37.7295,-122.473589,HS,San Francisco,San Francisco,CA,USA
220640,CONCORD ACADEMY,42.459305,-71.354662,HS,Concord,,MA,USA
222480,BANCROFT SCHOOL,42.304822,-71.814832,HS,Worcester,,MA,USA
144180,UNIVERSITY LABORATORY HS,40.113158,-88.224867,HS,Urbana,,IL,USA
220241,SAINT JOSEPH PREPARATORY HS,42.352126,-71.142532,HS,Boston,,MA,USA
100960,LYMAN HIGH SCHOOL,28.687744,-81.343593,HS,Longwood,,FL,USA
191793,HAYNES ACADEMY FOR ADVANCED ST,29.986827,-90.139661,HS,Metairie,,LA,USA
220860,FRANKLIN HIGH SCHOOL,42.093746,-71.409781,HS,Franklin,,MA,USA
191985,ACADEMY OF THE SACRED HEART,29.926587,-90.103492,HS,New Orleans,,LA,USA
110226,SAINT PIUS X CATHOLIC HS,33.864374,-84.292705,HS,Atlanta,,GA,USA
101821,KINGS ACADEMY,26.694055,-80.181544,HS,West Palm Beach,,FL,USA
200280,GREELY HIGH SCHOOL,43.798497,-70.254966,HS,Cumberland,,ME,USA
210264,FRENCH INTERNATIONAL SCHOOL,39.013898,-77.112349,HS,Bethesda,,MD,USA
221895,SHARON HIGH SCHOOL,42.114001,-71.177217,HS,Sharon,,MA,USA
221103,SACRED HEART HIGH SCHOOL,41.979405,-70.744813,HS,Kingston,,MA,USA
53515,CARSON HIGH SCHOOL,33.822541,-118.275301,HS,Carson,Los Angeles,CA,USA
54173,CALIFORNIA MILITARY INSTITUTE,33.793455,-117.234663,HS,Perris,Riverside,CA,USA
101207,BARRON COLLIER HIGH SCHOOL,26.215499,-81.764305,HS,Naples,,FL,USA
53941,VENTURE ACADEMY,37.907638,-121.230304,HS,Stockton,San Joaquin,CA,USA
53340,SANTA YNEZ VALLEY UNION HS,34.646136,-120.091629,HS,Santa Ynez,Santa Barbara,CA,USA
53341,CANYON HIGH SCHOOL,34.429223,-118.473579,HS,Canyon Country,Los Angeles,CA,USA
54654,CHULA VISTA LRNG CMNTY CHARTER,32.634411,-117.090052,HS,Chula Vista,San Diego,CA,USA
70460,ST LUKE'S SCHOOL,41.191861,-73.496506,HS,New Canaan,,CT,USA
101206,COMMUNITY SCHOOL OF NAPLES,26.284048,-81.754324,HS,Naples,,FL,USA
144386,WHEATON NORTH HIGH SCHOOL,41.88278,-88.117263,HS,Wheaton,,IL,USA
144214,VERNON HILLS HIGH SCHOOL,42.226769,-87.948964,HS,Vernon Hills,,IL,USA
101210,NAPLES HIGH SCHOOL,26.229519,-81.62566,HS,Naples,,FL,USA
221060,HOPKINTON HIGH SCHOOL,42.21747,-71.519453,HS,Hopkinton,,MA,USA
140003,ADDISON TRAIL HIGH SCHOOL,41.921761,-88.02465,HS,Addison,,IL,USA
53988,CENTRAL VALLEY HIGH SCHOOL,37.579851,-120.957059,HS,Ceres,Stanislaus,CA,USA
54163,ALLIANCE STERN MATH/SCI SCHOOL,34.078195,-118.185497,HS,Los Angeles,Los Angeles,CA,USA
120075,MID-PACIFIC INSTITUTE,21.303864,-157.818796,HS,Honolulu,,HI,USA
211083,OUR LADY OF GOOD COUNSEL HS,39.140408,-77.045265,HS,Olney,,MD,USA
481050,BISHOP BLANCHET HIGH SCHOOL,47.688756,-122.336422,HS,Seattle,,WA,USA
143706,KEITH COUNTRY DAY SCHOOL,42.287157,-89.060287,HS,Rockford,,IL,USA
52950,GEORGE WASHINGTON HIGH SCHOOL,37.777839,-122.491741,HS,San Francisco,San Francisco,CA,USA
54234,IVY ACADEMIA,34.205836,-118.65429,HS,Chatsworth,Los Angeles,CA,USA
54313,HIGH TECH HIGH CHULA VISTA,32.614749,-116.956288,HS,Chula Vista,San Diego,CA,USA
54642,VAPA LEGACY HIGH SCHOOL CMPLX,33.941328,-118.178946,HS,South Gate,Los Angeles,CA,USA
140822,CHICAGO HIGH SCHOOL FOR ARTS,41.899525,-87.695013,HS,Chicago,,IL,USA
270618,HELLGATE HIGH SCHOOL,46.862432,-113.996869,HS,Missoula,,MT,USA
54529,NEA COMMUNITY LEARNING CENTER,37.776266,-122.281879,HS,Alameda,Alameda,CA,USA
54072,OLYMPIAN HIGH SCHOOL,32.605941,-116.970846,HS,Chula Vista,San Diego,CA,USA
230000,FOREST HILLS EASTERN HS,43.002131,-85.530768,HS,Ada,,MI,USA
311390,SETON HALL PREPARATORY SCHOOL,40.775507,-74.247426,HS,West Orange,,NJ,USA
311310,RIDGEWOOD HIGH SCHOOL,40.976706,-74.105379,HS,Ridgewood,,NJ,USA
233201,STONEY CREEK HIGH SCHOOL,42.699518,-83.122075,HS,Rochester Hills,,MI,USA
311487,LAWRENCE HIGH SCHOOL,40.26411,-74.730898,HS,Lawrenceville,,NJ,USA
311492,NOTRE DAME HIGH SCHOOL,40.254354,-74.742157,HS,Lawrenceville,,NJ,USA
300180,EXETER HIGH SCHOOL,42.97731,-70.94687,HS,Exeter,,NH,USA
270397,CHARLES M RUSSELL HIGH SCHOOL,47.520389,-111.319335,HS,Great Falls,,MT,USA
310761,CHEROKEE HIGH SCHOOL,39.873994,-74.89591,HS,Marlton,,NJ,USA
310932,SCIENCE PARK HIGH SCHOOL,40.739859,-74.185863,HS,Newark,,NJ,USA
240421,CHANHASSEN HIGH SCHOOL,44.844412,-93.574086,HS,Chanhassen,,MN,USA
240423,CHASKA HIGH SCHOOL,44.824251,-93.589656,HS,Chaska,,MN,USA
241855,NORTHFIELD HIGH SCHOOL,44.442391,-93.165523,HS,Northfield,,MN,USA
300110,ST PAULS SCHOOL,43.196672,-71.574187,HS,Concord,,NH,USA
310060,BAYONNE HIGH SCHOOL,40.671358,-74.12156,HS,Bayonne,,NJ,USA
311041,INDIAN HILLS HIGH SCHOOL,41.019152,-74.230726,HS,Oakland,,NJ,USA
290191,CENTENNIAL HIGH SCHOOL,36.2775,-115.319444,HS,Las Vegas,,NV,USA
320565,RUIDOSO HIGH SCHOOL,33.323703,-105.632136,HS,Ruidoso,,NM,USA
290219,DESERT OASIS HIGH SCHOOL,35.991631,-115.234568,HS,Las Vegas,,NV,USA
262820,ROLLA HIGH SCHOOL,37.949776,-91.767578,HS,Rolla,,MO,USA
310763,SHAWNEE HIGH SCHOOL,39.857734,-74.778303,HS,Medford,,NJ,USA
310765,WEST MORRIS MENDHAM HS,40.778716,-74.59322,HS,Mendham,,NJ,USA
54078,ELEANOR ROOSEVELT HIGH SCHOOL,33.731598,-116.941157,HS,Corona,Riverside,CA,USA
310770,BISHOP EUSTACE PREPARATORY SCH,39.950312,-75.059916,HS,Pennsauken,,NJ,USA
310759,ABSEGAMI HIGH SCHOOL,39.476854,-74.512874,HS,Galloway,,NJ,USA
290190,GEORGE WHITTELL HIGH SCHOOL,39.020403,-119.911397,HS,Zephyr Cove,,NV,USA
310750,COLUMBIA HIGH SCHOOL,40.735215,-74.267012,HS,Maplewood,,NJ,USA
310753,BRIDGEWATER-RARITAN RGNL HS,40.593389,-74.630604,HS,Bridgewater,,NJ,USA
54474,MAGNOLIA SCI ACADEMY-SANTA ANA,33.680005,-117.879151,HS,Santa Ana,Orange,CA,USA
232447,BLOOMFIELD HILLS HIGH SCHOOL,42.590332,-83.27188,HS,Bloomfield Hills,,MI,USA
54356,WESTERN CHRISTIAN HIGH SCHOOL,34.101943,-117.566755,HS,Rancho Cucamonga,San Bernardino,CA,USA
53585,WESTERN CHRISTIAN HIGH SCHOOL,34.09624,-117.652576,HS,Covina,San Bernardino,CA,USA
310501,HANOVER PARK HIGH SCHOOL,40.804483,-74.375046,HS,East Hanover,,NJ,USA
320047,WEST MESA HIGH SCHOOL,35.09453,-106.713771,HS,Albuquerque,,NM,USA
261782,KIRKWOOD HIGH SCHOOL,38.591829,-90.422351,HS,Kirkwood,,MO,USA
311359,MONTGOMERY HIGH SCHOOL,40.411356,-74.702514,HS,Skillman,,NJ,USA
310073,HILLSBOROUGH HIGH SCHOOL,40.497556,-74.65424,HS,Hillsborough,,NJ,USA
311360,SCOTCH PLAINS-FANWOOD HS,40.65273,-74.385267,HS,Scotch Plains,,NJ,USA
400170,WHEELER SCHOOL,41.829078,-71.398013,HS,Providence,,RI,USA
310762,LENAPE HIGH SCHOOL,39.921284,-74.853655,HS,Medford,,NJ,USA
310752,MARLBORO HIGH SCHOOL,40.32934,-74.24617,HS,Marlboro,,NJ,USA
54695,SCH SOCIAL JUSTICE-CONT LEARN CTR,34.057675,-118.261796,HS,Los Angeles,Los Angeles,CA,USA
311365,SOMERVILLE HIGH SCHOOL,40.579072,-74.612786,HS,Somerville,,NJ,USA
230347,INTERNATIONAL ACADEMY,42.604391,-83.223457,HS,Bloomfield Hills,,MI,USA
310363,TIMBER CREEK HIGH SCHOOL,39.760472,-75.013515,HS,Erial,,NJ,USA
263065,SAINT LOUIS UNIVERSITY HS,38.629081,-90.266348,HS,Saint Louis,,MO,USA
54118,ALLIANCE COLLINS FAMILY COLRDY,33.977421,-118.234121,HS,Huntington Park,Los Angeles,CA,USA
53903,SAN DIEGO SCIENCE & TECHNOLOGY,32.719914,-117.153687,HS,San Diego,San Diego,CA,USA
231900,HARTLAND HIGH SCHOOL,42.649738,-83.747078,HS,Hartland,,MI,USA
260591,MARQUETTE HIGH SCHOOL,38.6229,-90.583248,HS,Chesterfield,,MO,USA
260593,PARKWAY CENTRAL HIGH SCHOOL,38.664204,-90.504423,HS,Chesterfield,,MO,USA
260594,PARKWAY NORTH HIGH SCHOOL,38.690359,-90.468263,HS,St Louis,,MO,USA
53462,HOMESTEAD HIGH SCHOOL,37.337389,-122.049281,HS,Cupertino,Santa Clara,CA,USA
300431,NASHUA HIGH SCHOOL SOUTH,42.748642,-71.498915,HS,Nashua,,NH,USA
